FPR,TPR,Threshold
0.020093909923852064,0.8577235772357723,0.7313019390581718
0.020129082179976436,0.8577235772357723,0.7296587926509186
0.020171288887325677,0.8577235772357723,0.7208872458410351
0.020262736753249036,0.8577235772357723,0.720855614973262
0.02080790672317676,0.8577235772357723,0.7207126948775056
0.02095563019889911,0.8577235772357723,0.7194641449960599
0.021201835991769693,0.8577235772357723,0.7179951690821256
0.02135307669310448,0.8577235772357723,0.7166821994408201
0.021539489650563636,0.8577235772357723,0.7156133828996283
0.02198969452895556,0.8597560975609756,0.7156118143459915
0.022140935230290346,0.8597560975609756,0.7094682230869002
0.02216907303518984,0.8597560975609756,0.7065217391304348
0.02221831419376396,0.8597560975609756,0.6982343499197432
0.022257003675500764,0.8597560975609756,0.6976047904191617
0.022369554895098745,0.8597560975609756,0.6934487021013597
0.022847897578390165,0.8597560975609756,0.6919795221843004
0.02298858660288764,0.8597560975609756,0.6895306859205776
0.02322072349330848,0.8597560975609756,0.687170474516696
0.02334382638974377,0.8597560975609756,0.6861702127659575
0.023350860840968643,0.8597560975609756,0.6821705426356589
0.02385382410354712,0.8597560975609756,0.6718023255813953
0.02404023706100628,0.8597560975609756,0.6692546583850931
0.02427589117703955,0.8617886178861789,0.6640316205533597
0.024398994073474845,0.8617886178861789,0.6614481409001957
0.02471202715298173,0.8617886178861789,0.6567689984901862
0.02486678507992895,0.8617886178861789,0.653953488372093
0.024930095140952815,0.8617886178861789,0.6522842639593909
0.025306438281483566,0.8617886178861789,0.6496350364963503
0.025380300019344743,0.8617886178861789,0.645021645021645
0.026199813587042542,0.8617886178861789,0.6349534643226473
0.026305330355415647,0.8617886178861789,0.6301050175029171
0.026980637673003533,0.8638211382113821,0.6256869529818848
0.027307739654960167,0.8638211382113821,0.6217980914113511
0.027444911453845207,0.8638211382113821,0.6212765957446809
0.027511738740481507,0.8638211382113821,0.6204013377926422
0.027652427764978983,0.8638211382113821,0.6176836861768369
0.027926771362749063,0.8638211382113821,0.6109215017064846
0.02800063310061024,0.8638211382113821,0.6076833527357393
0.02820463218613158,0.8638211382113821,0.6070245195493704
0.028380493466753424,0.8638211382113821,0.6
0.029108559168527864,0.8658536585365854,0.5990932642487047
0.02945676450415912,0.8658536585365854,0.5949050949050949
0.029498971211508362,0.8658536585365854,0.5931558935361216
0.029731108101929197,0.8658536585365854,0.5897435897435898
0.029850693772752054,0.8658536585365854,0.5832258064516129
0.030216485236445493,0.8658536585365854,0.5785744060025011
0.030483794382990696,0.8658536585365854,0.5655307994757536
0.03060689727942599,0.8658536585365854,0.5636856368563685
0.030916413133320438,0.8658536585365854,0.5602409638554217
0.03136661801171236,0.8658536585365854,0.5571827057182706
0.03161634103019538,0.8658536585365854,0.5561456752655539
0.031799236762042105,0.8658536585365854,0.5528134254689042
0.03200675307317588,0.8658536585365854,0.5521422797089733
0.03210523539032411,0.8658536585365854,0.5491143317230274
0.03227406221972108,0.8658536585365854,0.5423037716615698
0.03246047517718024,0.8658536585365854,0.5380059230009872
0.03264337090902696,0.8658536585365854,0.537521815008726
0.03318854087895468,0.8658536585365854,0.5332684193443687
0.03340660886692577,0.8658536585365854,0.5310834813499112
0.03411708844063802,0.8658536585365854,0.5238346062681064
0.034426604294532474,0.8658536585365854,0.5206662553979026
0.03470446511791499,0.8699186991869918,0.5191288993525603
0.03479591298383835,0.8699186991869918,0.5176110260336907
0.03490846420343633,0.8699186991869918,0.5168539325842697
0.035193359478043716,0.8699186991869918,0.5132317562149158
0.03548528920387598,0.8699186991869918,0.5047425474254743
0.03628369941789916,0.8699186991869918,0.4925
0.03651583630832,0.8719512195121951,0.48899929027679206
0.03688162777201343,0.8719512195121951,0.48738461538461536
0.03707155795508503,0.8719512195121951,0.485972850678733
0.03734941877846754,0.8739837398373984,0.47459893048128343
0.03764838295552468,0.8739837398373984,0.4694494857834241
0.03829906969382551,0.8739837398373984,0.4683333333333333
0.03885479134059054,0.8739837398373984,0.46435845213849286
0.039304996218982466,0.8739837398373984,0.44177616674218395
0.03975168387176196,0.8739837398373984,0.4281282316442606
0.040240578231890686,0.8739837398373984,0.4248813916710596
0.04068374865905774,0.8739837398373984,0.42170900692840646
0.04101085064101437,0.8739837398373984,0.41920830629461386
0.041140987988674535,0.8739837398373984,0.41637010676156583
0.04177057137330074,0.8739837398373984,0.416
0.04255491268487417,0.8739837398373984,0.41302972802024035
0.04279760125213232,0.8739837398373984,0.4108352144469526
0.04299104866081635,0.8739837398373984,0.4089935760171306
0.04321263387439987,0.8760162601626016,0.4068678459937565
0.043884423966375326,0.8760162601626016,0.40555739331789614
0.04435573219844187,0.8800813008130082,0.4007996001999001
0.04518579744297698,0.8800813008130082,0.3950999718389186
0.04533703814431177,0.8800813008130082,0.3936651583710407
0.04553400277860823,0.8800813008130082,0.38934426229508196
0.045738001864129574,0.8821138211382114,0.38742690058479534
0.04594200094965092,0.8821138211382114,0.38537906137184114
0.046339447443856284,0.8821138211382114,0.3804585152838428
0.04649772259641595,0.8821138211382114,0.37700145560407566
0.04685999683449695,0.8821138211382114,0.3766310794780546
0.04722578829819039,0.8821138211382114,0.3741307371349096
0.04732075338972618,0.8821138211382114,0.3669950738916256
0.04758454531065895,0.8821138211382114,0.3653169014084507
0.048069922445175245,0.8821138211382114,0.35876198779424584
0.0482176459208976,0.8821138211382114,0.3573943661971831
0.048428679457643814,0.8821138211382114,0.35646687697160884
0.04880150537256212,0.8821138211382114,0.3481936971560338
0.049030125037370524,0.8821138211382114,0.3432073544433095
0.05054604927633083,0.8821138211382114,0.3430379746835443
0.051056046990134184,0.8841463414634146,0.33907798362774666
0.051400735100153,0.8841463414634146,0.32359905288082086
0.051657492569860894,0.8841463414634146,0.31716906946264745
